"Item ID","Upgrades","Name","Item Name Option","Item Name Time","Mesh File Name","Item Description"
"3070000","Not unlimited/Not Upgradable","Hot Dog","0","Grenade/WPN_GRENADE_001_01.kfm","Grill your enemies with the power of grenades. Just add ketchup!",""
"3070001","Not unlimited/Not Upgradable","Smoke Grenade [BETA]","0","Grenade/WPN_GRENADE_GRENADE_008_L0.nif","Smoke your enemies.",""
"3070002","Not unlimited/Not Upgradable","Purple Hot Dog","0","Grenade/WPN_GRENADE_GRENADE_002_L0.kfm","Grill your enemies with the power of grenades. Just add ketchup!",""
"3070003","Not unlimited/Not Upgradable","Red Hot Dog","0","Grenade/WPN_GRENADE_GRENADE_001_L0.kfm","Grill your enemies with the power of grenades. Just add ketchup!",""
"3070180","Not unlimited/Not Upgradable","Black Pulse","0","Grenade/WPN_GRENADE_004_01.kfm","Special Edition (Beta 2017)",""
"3070190","Not unlimited/Not Upgradable","White Pulse","0","Grenade/WPN_GRENADE_004_01.kfm","Special Edition (Beta 2017)",""
"3070100","Not unlimited/Not Upgradable","Pulse","0","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070110","Not unlimited/Not Upgradable","Pulse","0","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070120","Not unlimited/Not Upgradable","Pulse","0","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070130","Not unlimited/Not Upgradable","Pulse","0","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070140","Not unlimited/Not Upgradable","Pulse","0","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070150","Blast Radius - Level 0","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070151","Blast Radius - Level 1","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070152","Blast Radius - Level 2","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070153","Blast Radius - Level 3","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070154","Blast Radius - Level 4","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070155","Blast Radius - Level 5","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070156","Blast Radius - Level 6","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070157","Blast Radius - Level 7","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070158","Blast Radius - Level 8","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070159","Blast Radius - Level 9","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070161","Power - Level 1","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070162","Power - Level 2","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070163","Power - Level 3","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070164","Power - Level 4","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070165","Power - Level 5","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070166","Power - Level 6","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070167","Power - Level 7","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070168","Power - Level 8","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
"3070169","Power - Level 9","Pulse","1","Grenade/WPN_GRENADE_004_01.kfm","Resurrect your team's chances with the Pulse. Your enemies will be checking their own heart rate!",""
